ID;year;date;TL;pop_size_meancentered;island_name;island_ID;brood_ID;sampling_age_days;clutch_size;sex;tarsus;mass;tarsus_agecorrected;condition;hatch_date;hatchday_meancentered;firstyear_survival;min_lifespan_days;censored;dispersal
2021;2010;22.07.2010;0.66;91.5;hestmannoey;27;2010.27.A.32.B.1;11;3;1;19.51;28.2;0.962324444;0.406847395;11.07.2010;23.66605972;0;18;2;0
2022;2010;22.07.2010;0.66;91.5;hestmannoey;27;2010.27.B.76.A.2;11;5;2;19.2;26.5;0.676956464;-0.548436361;11.07.2010;23.66605972;1;644;2;0
2023;2010;22.07.2010;0.89;91.5;hestmannoey;27;2010.27.B.32.A.1;12;4;1;19.28;27.5;0.459681922;0.259438453;10.07.2010;22.66605972;1;437;2;0
2024;2010;22.07.2010;0.86;91.5;hestmannoey;27;2010.27.B.32.A.1;12;4;2;17.81;23.1;-0.99726693;-0.616885369;10.07.2010;22.66605972;1;435;2;0
2025;2010;18.07.2010;0.85;91.5;hestmannoey;27;2010.27.B.128.A.1;11;3;1;19.05;25;0.502324444;-1.68831348;11.07.2010;23.66605972;0;84;2;0
2026;2010;22.07.2010;0.61;91.5;hestmannoey;27;2010.27.B.128.A.1;11;3;1;16.84;19.7;-1.707675556;-1.699411378;11.07.2010;23.66605972;0;11;2;0
2027;2010;22.07.2010;1.19;91.5;hestmannoey;27;2010.27.B.128.A.1;11;3;1;17.92;20.1;-0.627675556;-3.880076832;11.07.2010;23.66605972;0;11;2;0
2028;2010;22.07.2010;0.68;91.5;hestmannoey;27;2010.27.B.2.B.2;9;6;2;19.01;24.9;1.307858928;-1.69230535;13.07.2010;25.66605972;1;391;2;0
2029;2011;13.05.2011;0.87;121.5;hestmannoey;27;2011.27.A.134.A.1;11;6;1;18.66;21.7;0.112324444;-4.05267673;02.05.2011;-46.33394028;0;11;2;0
2030;2011;13.05.2011;0.82;121.5;hestmannoey;27;2011.27.A.134.A.1;11;6;1;19.33;29.8;0.782324444;2.439339139;02.05.2011;-46.33394028;0;11;2;0
2031;2011;13.05.2011;0.92;121.5;hestmannoey;27;2011.27.A.134.A.1;11;6;2;18.78;20.4;0.256956464;-5.640459924;02.05.2011;-46.33394028;0;11;2;0
2032;2011;01.06.2011;0.67;121.5;hestmannoey;27;2011.27.A.219.A.1;13;2;2;18.11;21.2;-0.897338434;-3.234865057;19.05.2011;-29.33394028;1;345;2;0
2033;2011;15.05.2011;0.9;121.5;hestmannoey;27;2011.27.B.244.A.1;11;5;1;17.46;26;-1.087675556;3.120020074;04.05.2011;-44.33394028;1;455;2;0
2034;2011;15.05.2011;0.86;121.5;hestmannoey;27;2011.27.B.244.A.1;11;5;2;18.36;24;-0.163043536;-1.033627222;04.05.2011;-44.33394028;0;11;2;0
2035;2011;10.05.2011;1.02;121.5;hestmannoey;27;2011.27.B.244.A.1;6;5;2;NA;NA;NA;NA;04.05.2011;-44.33394028;0;6;2;0
2036;2011;15.05.2011;0.97;121.5;hestmannoey;27;2011.27.B.244.A.1;11;5;2;18;24;-0.523043536;-0.171538083;04.05.2011;-44.33394028;0;11;2;0
2037;2011;15.05.2011;0.95;121.5;hestmannoey;27;2011.27.B.244.A.1;11;5;1;18.35;25.5;-0.197675556;0.490331045;04.05.2011;-44.33394028;0;11;2;0
2038;2011;22.05.2011;0.82;121.5;hestmannoey;27;2011.27.B.258.A.1;9;4;2;14.86;16.3;-2.842141072;-0.387833267;13.05.2011;-35.33394028;0;9;2;0
2039;2011;22.05.2011;1.22;121.5;hestmannoey;27;2011.27.B.258.A.1;9;4;1;16.7;22.6;-1.001359952;1.534565616;13.05.2011;-35.33394028;0;9;2;0
2040;2011;18.05.2011;1.18;121.5;hestmannoey;27;2011.27.B.258.A.1;5;4;1;NA;NA;NA;NA;13.05.2011;-35.33394028;0;5;2;0
2041;2011;18.05.2011;1.14;121.5;hestmannoey;27;2011.27.B.258.A.1;5;4;2;NA;NA;NA;NA;13.05.2011;-35.33394028;0;5;2;0
2042;2011;22.05.2011;0.82;121.5;hestmannoey;27;2011.27.B.269.A.1;9;4;2;15.07;17.5;-2.632141072;0.313658909;13.05.2011;-35.33394028;0;11;2;0
2043;2011;22.05.2011;0.94;121.5;hestmannoey;27;2011.27.B.269.A.1;9;4;2;14.82;14;-2.882141072;-2.592911814;13.05.2011;-35.33394028;0;11;2;0
2044;2011;22.05.2011;1.03;121.5;hestmannoey;27;2011.27.B.269.A.1;9;4;1;14.4;12.6;-3.301359952;-2.996862894;13.05.2011;-35.33394028;0;11;2;0
2045;2011;26.05.2011;1.03;121.5;hestmannoey;27;2011.27.B.78.A.1;12;5;1;16.63;21.4;-2.190318078;0.501506458;14.05.2011;-34.33394028;0;15;2;0
2046;2011;26.05.2011;0.95;121.5;hestmannoey;27;2011.27.B.163.A.1;11;5;1;18.65;25.9;0.102324444;0.171300988;15.05.2011;-33.33394028;0;17;2;0
2047;2011;22.05.2011;0.96;121.5;hestmannoey;27;2011.27.B.163.A.1;7;5;1;14.7;19.9;-1.753670265;3.591790299;15.05.2011;-33.33394028;0;7;2;0
2048;2011;26.05.2011;1.07;121.5;hestmannoey;27;2011.27.B.163.A.1;11;5;2;18.3;25.4;-0.223043536;0.510112655;15.05.2011;-33.33394028;0;11;2;0
2049;2011;26.05.2011;0.88;121.5;hestmannoey;27;2011.27.B.163.A.1;11;5;1;17.54;26.4;-1.007675556;3.328797426;15.05.2011;-33.33394028;0;11;2;0
2050;2011;22.05.2011;1.05;121.5;hestmannoey;27;2011.27.A.17.A.1;5;5;2;NA;NA;NA;NA;17.05.2011;-31.33394028;0;5;2;0
2051;2011;29.05.2011;1.03;121.5;hestmannoey;27;2011.27.A.94.A.1;12;6;2;17.04;16.6;-1.76726693;-5.276741818;17.05.2011;-31.33394028;0;12;2;0
2052;2011;29.05.2011;0.75;121.5;hestmannoey;27;2011.27.A.94.A.1;12;6;1;15.33;12.6;-3.490318078;-5.203937411;17.05.2011;-31.33394028;0;12;2;0
2053;2011;29.05.2011;0.94;121.5;hestmannoey;27;2011.27.A.94.A.1;12;6;1;15.71;15.5;-3.110318078;-3.207366612;17.05.2011;-31.33394028;0;12;2;0
2054;2011;29.05.2011;0.85;121.5;hestmannoey;27;2011.27.A.94.A.1;12;6;2;15.9;14.6;-2.90726693;-4.559432308;17.05.2011;-31.33394028;0;24;2;0
2055;2011;22.05.2011;0.96;0.318181818;traena;23;2011.23.A.263.A.1;9;5;1;18.6;23.5;0.851035679;-2.108820146;13.05.2011;-35.33394028;1;254;2;0
2056;2011;22.05.2011;1.07;0.318181818;traena;23;2011.23.A.263.A.1;9;5;2;18.5;22;0.910924552;-3.369111041;13.05.2011;-35.33394028;0;9;2;0
2057;2011;22.05.2011;1.15;0.318181818;traena;23;2011.23.A.263.A.1;9;5;2;17.78;20.9;0.190924552;-2.745119494;13.05.2011;-35.33394028;0;9;2;0
2058;2011;22.05.2011;0.74;0.318181818;traena;23;2011.23.A.280.A.1;9;6;1;NA;9.2;NA;NA;13.05.2011;-35.33394028;0;13;2;0
2059;2011;22.05.2011;0.85;0.318181818;traena;23;2011.23.A.280.A.1;9;6;2;16.57;19.2;-1.019075448;-1.555426679;13.05.2011;-35.33394028;0;204;2;0
2060;2011;22.05.2011;0.72;0.318181818;traena;23;2011.23.A.280.A.1;9;6;1;15.76;16;-1.988964321;-2.826308576;13.05.2011;-35.33394028;0;9;2;0
2061;2011;22.05.2011;1.14;0.318181818;traena;23;2011.23.A.361.A.1;11;5;1;15.81;14.2;-2.680249387;-4.745266749;11.05.2011;-37.33394028;0;11;2;0
2062;2011;22.05.2011;0.37;0.318181818;traena;23;2011.23.A.361.A.1;11;5;2;18.42;21;0.030069768;-4.177390441;11.05.2011;-37.33394028;0;11;2;0
2063;2011;22.05.2011;0.89;0.318181818;traena;23;2011.23.A.361.A.1;11;5;1;17.45;18.5;-1.040249387;-4.356080013;11.05.2011;-37.33394028;0;22;2;0
2064;2011;19.05.2011;0.69;0.318181818;traena;23;2011.23.A.265.A.1;9;6;1;17.63;21.5;-0.118964321;-1.786377654;10.05.2011;-38.33394028;0;206;2;0
2065;2011;19.05.2011;1;0.318181818;traena;23;2011.23.A.265.A.1;9;6;2;17.41;23.1;-0.179075448;0.339513157;10.05.2011;-38.33394028;0;206;2;0
2066;2011;19.05.2011;0.79;0.318181818;traena;23;2011.23.A.265.A.1;9;6;1;16.96;21.1;-0.788964321;-0.58577852;10.05.2011;-38.33394028;1;992;2;0
2067;2011;19.05.2011;1.06;0.318181818;traena;23;2011.23.A.265.A.1;9;6;1;16.77;19.2;-0.978964321;-2.032406996;10.05.2011;-38.33394028;0;130;2;0
2068;2011;19.05.2011;0.82;0.318181818;traena;23;2011.23.A.265.A.1;9;6;2;18.17;21.4;0.580924552;-3.178531019;10.05.2011;-38.33394028;0;9;2;0
2069;2011;25.05.2011;0.83;0.318181818;traena;23;2011.23.A.274.A.1;11;5;2;17.59;24.1;-0.799930232;0.909262199;14.05.2011;-34.33394028;0;65;2;0
2070;2011;25.05.2011;0.83;0.318181818;traena;23;2011.23.A.274.A.1;11;5;NA;18.26;22;0.215272727;-2.794073728;14.05.2011;-34.33394028;0;11;2;0
